Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","104","Myanmar","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","5610","Import quantity","0113","Rice","2000","2000","t","0","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5622","Import value","0113","Rice","2000","2000","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export quantity","0113","Rice","2000","2000","t","4.29","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5922","Export value","0113","Rice","2000","2000","1000 USD","6","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2000","2000","Kcal","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66003","Protein content of exports (g/capita/day)","0113","Rice","2000","2000","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66004","Fat content of exports (g/capita/day)","0113","Rice","2000","2000","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2000","2000","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2000","2000","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2000","2000","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66009","Iron content of exports (mg/capita/day)","0113","Rice","2000","2000","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2000","2000","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2000","2000","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2000","2000","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2000","2000","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2000","2000","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2000","2000","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2000","2000","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2000","2000","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2000","2000","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","5610","Import quantity","0113","Rice","2001","2001","t","0","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5622","Import value","0113","Rice","2001","2001","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export quantity","0113","Rice","2001","2001","t","23","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5922","Export value","0113","Rice","2001","2001","1000 USD","38","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2001","2001","Kcal","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66003","Protein content of exports (g/capita/day)","0113","Rice","2001","2001","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66004","Fat content of exports (g/capita/day)","0113","Rice","2001","2001","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2001","2001","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2001","2001","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2001","2001","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66009","Iron content of exports (mg/capita/day)","0113","Rice","2001","2001","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2001","2001","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2001","2001","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2001","2001","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2001","2001","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2001","2001","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2001","2001","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2001","2001","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2001","2001","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2001","2001","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","5610","Import quantity","0113","Rice","2002","2002","t","6","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","410","Republic of Korea","5622","Import value","0113","Rice","2002","2002","1000 USD","8","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export quantity","0113","Rice","2002","2002","t","34","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5922","Export value","0113","Rice","2002","2002","1000 USD","48","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","50002","Energy content of imports (kcal/capita/day)","0113","Rice","2002","2002","Kcal","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50003","Protein content of imports (g/capita/day)","0113","Rice","2002","2002","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50004","Fat content of imports (g/capita/day)","0113","Rice","2002","2002","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50005","Carbohydrate, available, content of imports (g/capita/day)","0113","Rice","2002","2002","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50006","Dietary fibre content of imports (g/capita/day)","0113","Rice","2002","2002","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50008","Calcium content of imports (mg/capita/day)","0113","Rice","2002","2002","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50009","Iron content of imports (mg/capita/day)","0113","Rice","2002","2002","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50010","Magnesium content of imports (mg/capita/day)","0113","Rice","2002","2002","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50011","Phosphorus content of imports (mg/capita/day)","0113","Rice","2002","2002","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50012","Potassium content of imports (mg/capita/day)","0113","Rice","2002","2002","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50014","Zinc content of imports (mg/capita/day)","0113","Rice","2002","2002","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50016","Vitamin A (RE) content of imports (mcg/capita/day)","0113","Rice","2002","2002","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50017","Vitamin A (RAE) content of imports (mcg/capita/day)","0113","Rice","2002","2002","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50020","Thiamin content of imports (mg/capita/day)","0113","Rice","2002","2002","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50021","Riboflavin content of imports (mg/capita/day)","0113","Rice","2002","2002","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50028","Vitamin C content of imports (mg/capita/day)","0113","Rice","2002","2002","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2002","2002","Kcal","0.01","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66003","Protein content of exports (g/capita/day)","0113","Rice","2002","2002","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66004","Fat content of exports (g/capita/day)","0113","Rice","2002","2002","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2002","2002","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2002","2002","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2002","2002","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66009","Iron content of exports (mg/capita/day)","0113","Rice","2002","2002","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2002","2002","mg","0","E","Estimated value",""
