Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2013","2013","1000 No","25241.689","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2013","2013","1000 No","24829.476","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2013","2013","1000 No","9141.362","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2013","2013","1000 No","41027.88","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2014","2014","1000 No","50539.056","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2014","2014","1000 No","25412.647","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2014","2014","1000 No","25126.408","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2014","2014","1000 No","9217.129","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2014","2014","1000 No","41168.431","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2015","2015","1000 No","50983.912","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2015","2015","1000 No","25576.742","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2015","2015","1000 No","25407.17","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2015","2015","1000 No","9291.811","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2015","2015","1000 No","41301.851","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2016","2016","1000 No","51297.839","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 No","25698.156","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 No","25599.683","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2016","2016","1000 No","9365.142","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2016","2016","1000 No","41426.777","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","51486.27","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 No","25775.545","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 No","25710.726","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2017","2017","1000 No","9429.948","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2017","2017","1000 No","41552.264","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","51640.894","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 No","25836.216","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 No","25804.678","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 No","9486.209","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 No","41678.226","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","51767.846","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 No","25882.76","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 No","25885.087","X","Figure from international organizations",""
